SURVEY_DATE,PRODUCT_ID,PRODUCT_NAME,,VAT,EXCISE,NET,CHANGE,PRICE
07-04-2014,6,Residual fuel oil,,88.58,166.84,719,2.35,974.42
07-04-2014,8,Heavy fuel oil,,0,31.39,545.86,-4.2,577.25
14-04-2014,1,Euro-Super 95,,311.17,730.8,683.63,2.75,1725.6
14-04-2014,2,Automotive gas oil,,293.69,619.8,715.13,1.19,1628.62
14-04-2014,3,Heating gas oil,,250.15,403.21,733.84,2.49,1387.2
14-04-2014,5,LPG,,138.68,147.27,483.09,1.13,769.04
14-04-2014,6,Residual fuel oil,,88.19,166.84,715.07,-4.32,970.1
14-04-2014,8,Heavy fuel oil,,0,31.39,535.51,-10.35,566.9
28-04-2014,1,Euro-Super 95,,313.33,730.8,693.41,11.94,1737.54
28-04-2014,2,Automotive gas oil,,294.49,619.8,718.81,4.48,1633.1
28-04-2014,3,Heating gas oil,,252.1,403.21,742.69,10.8,1398
28-04-2014,5,LPG,,138.76,147.27,483.47,0.46,769.5
28-04-2014,6,Residual fuel oil,,87.41,166.84,707.29,-8.56,961.54
28-04-2014,8,Heavy fuel oil,,0,31.39,526.31,-9.2,557.7
05-05-2014,1,Euro-Super 95,,313.58,730.8,694.58,1.42,1738.96
05-05-2014,2,Automotive gas oil,,294.66,619.8,719.55,0.91,1634.01
05-05-2014,3,Heating gas oil,,250.47,403.21,735.28,-9.04,1388.96
05-05-2014,5,LPG,,138.69,147.27,483.16,-0.38,769.12
05-05-2014,6,Residual fuel oil,,87.64,166.84,709.56,2.5,964.04
05-05-2014,8,Heavy fuel oil,,0,31.39,527.35,1.04,558.74
12-05-2014,1,Euro-Super 95,,313.11,730.8,692.43,-2.62,1736.34
12-05-2014,2,Automotive gas oil,,293.93,619.8,716.24,-4.04,1629.97
12-05-2014,3,Heating gas oil,,249.98,403.21,733.07,-2.7,1386.26
12-05-2014,5,LPG,,137.03,147.27,475.61,-9.21,759.91
12-05-2014,6,Residual fuel oil,,87.08,166.84,703.98,-6.14,957.9
12-05-2014,8,Heavy fuel oil,,0,31.39,524.84,-2.51,556.23
19-05-2014,1,Euro-Super 95,,312.85,730.8,691.22,-1.47,1734.87
19-05-2014,2,Automotive gas oil,,293.45,619.8,714.04,-2.68,1627.29
19-05-2014,3,Heating gas oil,,252.39,403.21,743.99,13.33,1399.59
19-05-2014,5,LPG,,136.25,147.27,472.07,-4.32,755.59
19-05-2014,6,Residual fuel oil,,87.86,166.84,711.74,8.54,966.44
19-05-2014,8,Heavy fuel oil,,0,31.39,544.16,19.32,575.55
26-05-2014,1,Euro-Super 95,,313.66,730.8,694.93,4.52,1739.39
26-05-2014,2,Automotive gas oil,,293.82,619.8,715.76,2.09,1629.38
26-05-2014,3,Heating gas oil,,253.97,403.21,751.19,8.78,1408.37
26-05-2014,5,LPG,,136.15,147.27,471.58,-0.59,755
26-05-2014,6,Residual fuel oil,,90.01,166.84,733.21,23.62,990.06
26-05-2014,8,Heavy fuel oil,,0,31.39,557.01,12.85,588.4
02-06-2014,1,Euro-Super 95,,313.64,730.8,694.83,-0.12,1739.27
02-06-2014,2,Automotive gas oil,,294.14,619.8,717.19,1.75,1631.13
02-06-2014,3,Heating gas oil,,250.55,403.21,735.64,-18.97,1389.4
02-06-2014,5,LPG,,136.83,147.27,474.71,3.81,758.81
02-06-2014,6,Residual fuel oil,,88.4,166.84,717.2,-17.62,972.44
02-06-2014,8,Heavy fuel oil,,0,31.39,552.85,-4.16,584.24
09-06-2014,1,Euro-Super 95,,313.82,730.8,695.65,1,1740.27
09-06-2014,2,Automotive gas oil,,293.75,619.8,715.44,-2.14,1628.99
09-06-2014,3,Heating gas oil,,249.91,403.21,732.77,-3.51,1385.89
09-06-2014,5,LPG,,137.64,147.27,478.36,4.46,763.27
09-06-2014,6,Residual fuel oil,,89.28,166.84,725.97,9.65,982.09
09-06-2014,8,Heavy fuel oil,,0,31.39,548.88,-3.97,580.27
16-06-2014,1,Euro-Super 95,,314.03,730.8,696.61,1.17,1741.44
16-06-2014,2,Automotive gas oil,,293.82,619.8,715.76,0.39,1629.38
16-06-2014,3,Heating gas oil,,252.55,403.21,744.77,14.64,1400.53
16-06-2014,5,LPG,,138.63,147.27,482.84,5.47,768.74
16-06-2014,6,Residual fuel oil,,89.9,166.84,732.12,6.77,988.86
16-06-2014,8,Heavy fuel oil,,0,31.39,558.24,9.36,589.63
23-06-2014,1,Euro-Super 95,,316.18,730.8,706.36,11.9,1753.34
23-06-2014,2,Automotive gas oil,,295.28,619.8,722.39,8.09,1637.47
23-06-2014,3,Heating gas oil,,255.25,403.21,756.99,14.92,1415.45
23-06-2014,5,LPG,,138.57,147.27,482.59,-0.31,768.43
23-06-2014,6,Residual fuel oil,,89.71,166.84,730.21,-2.1,986.76
23-06-2014,8,Heavy fuel oil,,0,31.39,550.88,-7.36,582.27
30-06-2014,1,Euro-Super 95,,317.26,730.8,711.28,6,1759.34
30-06-2014,2,Automotive gas oil,,296.21,619.8,726.61,5.15,1642.62
30-06-2014,3,Heating gas oil,,254.86,403.21,755.24,-2.14,1413.31
30-06-2014,5,LPG,,138.97,147.27,484.42,2.23,770.66
30-06-2014,6,Residual fuel oil,,89.49,166.84,728.1,-2.33,984.43
30-06-2014,8,Heavy fuel oil,,0,31.39,548.34,-2.54,579.73
07-07-2014,1,Euro-Super 95,,317.81,730.8,713.79,3.06,1762.4
07-07-2014,2,Automotive gas oil,,296.35,619.8,727.23,0.76,1643.38
07-07-2014,3,Heating gas oil,,252.95,403.21,746.56,-10.59,1402.72
07-07-2014,5,LPG,,138.79,147.27,483.62,-0.98,769.68
07-07-2014,6,Residual fuel oil,,89.08,166.84,724,-4.51,979.92
07-07-2014,8,Heavy fuel oil,,0,31.39,537.79,-10.55,569.18
14-07-2014,1,Euro-Super 95,,317.96,730.8,714.46,0.82,1763.22
14-07-2014,2,Automotive gas oil,,295.33,619.8,722.62,-5.63,1637.75
14-07-2014,3,Heating gas oil,,251.22,403.21,738.7,-9.59,1393.13
14-07-2014,5,LPG,,139.12,147.27,485.07,1.78,771.46
14-07-2014,6,Residual fuel oil,,88.54,166.84,718.58,-5.96,973.96
14-07-2014,8,Heavy fuel oil,,0,31.39,530.79,-7,562.18
21-07-2014,1,Euro-Super 95,,317.16,730.8,710.82,-4.44,1758.78
21-07-2014,2,Automotive gas oil,,293.31,619.8,713.43,-11.21,1626.54
21-07-2014,3,Heating gas oil,,251.08,403.21,738.06,-0.78,1392.35
21-07-2014,5,LPG,,139.05,147.27,484.8,-0.34,771.12
21-07-2014,6,Residual fuel oil,,87.46,166.84,707.81,-11.85,962.11
21-07-2014,8,Heavy fuel oil,,0,31.39,522.2,-8.59,553.59
28-07-2014,1,Euro-Super 95,,317.01,730.8,710.14,-0.83,1757.95
28-07-2014,2,Automotive gas oil,,292.62,619.8,710.3,-3.82,1622.72
28-07-2014,3,Heating gas oil,,251.93,403.21,741.93,4.72,1397.07
28-07-2014,5,LPG,,138.64,147.27,482.9,-2.31,768.81
28-07-2014,6,Residual fuel oil,,87.54,166.84,708.54,0.81,962.92
28-07-2014,8,Heavy fuel oil,,0,31.39,521.5,-0.7,552.89
04-08-2014,1,Euro-Super 95,,316.52,730.8,707.93,-2.7,1755.25
04-08-2014,2,Automotive gas oil,,292.69,619.8,710.59,0.36,1623.08
04-08-2014,3,Heating gas oil,,252.72,403.21,745.54,4.4,1401.47
04-08-2014,5,LPG,,138.69,147.27,483.13,0.28,769.09
04-08-2014,6,Residual fuel oil,,87.59,166.84,709.02,0.53,963.45
04-08-2014,8,Heavy fuel oil,,0,31.39,521.64,0.14,553.03
11-08-2014,1,Euro-Super 95,,315.83,730.8,704.79,-3.83,1751.42
11-08-2014,2,Automotive gas oil,,292.65,619.8,710.42,-0.21,1622.87
11-08-2014,3,Heating gas oil,,252.26,403.21,743.4,-2.6,1398.87
11-08-2014,5,LPG,,138.57,147.27,482.58,-0.67,768.42
11-08-2014,6,Residual fuel oil,,87.31,166.84,706.21,-3.09,960.36
11-08-2014,8,Heavy fuel oil,,0,31.39,511.18,-10.46,542.57
18-08-2014,1,Euro-Super 95,,315.34,730.8,702.58,-2.7,1748.72
18-08-2014,2,Automotive gas oil,,292.43,619.8,709.43,-1.21,1621.66
18-08-2014,3,Heating gas oil,,251.1,403.21,738.13,-6.43,1392.44
18-08-2014,5,LPG,,138.42,147.27,481.92,-0.81,767.61
18-08-2014,6,Residual fuel oil,,87.13,166.84,704.42,-1.97,958.39
18-08-2014,8,Heavy fuel oil,,0,31.39,505.67,-5.51,537.06
25-08-2014,1,Euro-Super 95,,313.98,730.8,696.38,-7.56,1741.16
25-08-2014,2,Automotive gas oil,,291.81,619.8,706.61,-3.44,1618.22
25-08-2014,3,Heating gas oil,,251.12,403.21,738.22,0.11,1392.55
25-08-2014,5,LPG,,138.46,147.27,482.07,0.19,767.8
25-08-2014,6,Residual fuel oil,,87.1,166.84,704.19,-0.26,958.13
25-08-2014,8,Heavy fuel oil,,0,31.39,512.94,7.27,544.33
01-09-2014,1,Euro-Super 95,,313.65,730.8,694.86,-1.85,1739.31
01-09-2014,2,Automotive gas oil,,291.68,619.8,706.01,-0.73,1617.49
01-09-2014,3,Heating gas oil,,251.59,403.21,740.4,2.65,1395.2
01-09-2014,5,LPG,,138.46,147.27,482.07,0,767.8
01-09-2014,6,Residual fuel oil,,87.6,166.84,709.16,5.47,963.6
01-09-2014,8,Heavy fuel oil,,0,31.39,520.48,7.54,551.87
08-09-2014,1,Euro-Super 95,,313.22,730.8,692.91,-2.38,1736.93
08-09-2014,2,Automotive gas oil,,291.51,619.8,705.24,-0.94,1616.55
08-09-2014,3,Heating gas oil,,252.54,403.21,744.71,5.26,1400.46
08-09-2014,5,LPG,,136.95,147.27,475.23,-8.35,759.45
08-09-2014,6,Residual fuel oil,,88.01,166.84,713.21,4.46,968.06
08-09-2014,8,Heavy fuel oil,,0,31.39,528.25,7.77,559.64
15-09-2014,1,Euro-Super 95,,312.85,730.8,691.25,-2.03,1734.9
15-09-2014,2,Automotive gas oil,,291.28,619.8,704.2,-1.27,1615.28
15-09-2014,3,Heating gas oil,,250.74,403.21,736.49,-10.02,1390.44
15-09-2014,5,LPG,,136.36,147.27,472.57,-3.25,756.2
15-09-2014,6,Residual fuel oil,,87.3,166.84,706.16,-7.76,960.3
15-09-2014,8,Heavy fuel oil,,0,31.39,517.31,-10.94,548.7
22-09-2014,1,Euro-Super 95,,311.98,730.8,687.27,-4.85,1730.05
22-09-2014,2,Automotive gas oil,,290.69,619.8,701.51,-3.28,1612
22-09-2014,3,Heating gas oil,,249.82,403.21,732.35,-5.06,1385.38
22-09-2014,5,LPG,,136.32,147.27,472.34,-0.27,755.93
22-09-2014,6,Residual fuel oil,,86.99,166.84,703.05,-3.42,956.88
22-09-2014,8,Heavy fuel oil,,0,31.39,513.29,-4.02,544.68
29-09-2014,1,Euro-Super 95,,310.92,730.8,682.45,-5.88,1724.17
29-09-2014,2,Automotive gas oil,,289.79,619.8,697.45,-4.96,1607.04
29-09-2014,3,Heating gas oil,,249.62,403.21,731.4,-1.15,1384.23
29-09-2014,5,LPG,,135.75,147.27,469.8,-3.11,752.82
29-09-2014,6,Residual fuel oil,,87.24,166.84,705.55,2.75,959.63
29-09-2014,8,Heavy fuel oil,,0,31.39,519.72,6.43,551.11
06-10-2014,1,Euro-Super 95,,310.64,730.8,681.2,-1.53,1722.64
06-10-2014,2,Automotive gas oil,,289.62,619.8,696.63,-0.99,1606.05
06-10-2014,3,Heating gas oil,,246.54,403.21,717.4,-17.08,1367.15
06-10-2014,5,LPG,,135.9,147.27,470.45,0.8,753.62
06-10-2014,6,Residual fuel oil,,86.15,166.84,694.64,-12,947.63
06-10-2014,8,Heavy fuel oil,,0,31.39,501.09,-18.63,532.48
13-10-2014,1,Euro-Super 95,,309.74,730.8,677.11,-4.99,1717.65
13-10-2014,2,Automotive gas oil,,288.31,619.8,690.71,-7.23,1598.82
13-10-2014,3,Heating gas oil,,245.4,403.21,712.25,-6.29,1360.86
13-10-2014,5,LPG,,134.88,147.27,465.82,-5.65,747.97
13-10-2014,6,Residual fuel oil,,84.62,166.84,679.33,-16.84,930.79
13-10-2014,8,Heavy fuel oil,,0,31.39,476.69,-24.4,508.08
20-10-2014,1,Euro-Super 95,,306.19,730.8,660.98,-19.68,1697.97
20-10-2014,2,Automotive gas oil,,285.31,619.8,677.08,-16.63,1582.19
20-10-2014,3,Heating gas oil,,240.94,403.21,691.98,-24.73,1336.13
20-10-2014,5,LPG,,135.09,147.27,466.8,1.19,749.16
20-10-2014,6,Residual fuel oil,,82.38,166.84,657,-24.57,906.22
20-10-2014,8,Heavy fuel oil,,0,31.39,439.63,-37.06,471.02
27-10-2014,1,Euro-Super 95,,303.13,730.8,647.05,-16.99,1680.98
27-10-2014,2,Automotive gas oil,,283.14,619.8,667.19,-12.06,1570.13
27-10-2014,3,Heating gas oil,,241.41,403.21,694.13,2.62,1338.75
27-10-2014,5,LPG,,135.09,147.27,466.79,-0.01,749.15
27-10-2014,6,Residual fuel oil,,83.04,166.84,663.6,7.26,913.48
27-10-2014,8,Heavy fuel oil,,0,31.39,452.1,12.47,483.49
03-11-2014,1,Euro-Super 95,,300.41,730.8,634.71,-15.06,1665.92
03-11-2014,2,Automotive gas oil,,281.8,619.8,661.09,-7.44,1562.69
03-11-2014,3,Heating gas oil,,242.1,403.21,697.24,3.8,1342.55
03-11-2014,5,LPG,,134.02,147.27,461.91,-5.95,743.2
03-11-2014,6,Residual fuel oil,,83.03,166.84,663.51,-0.1,913.38
03-11-2014,8,Heavy fuel oil,,0,31.39,453.36,1.26,484.75
10-11-2014,1,Euro-Super 95,,298.86,730.8,627.65,-8.61,1657.31
10-11-2014,2,Automotive gas oil,,280.64,619.8,655.82,-6.43,1556.26
10-11-2014,3,Heating gas oil,,241.38,403.21,693.98,-3.98,1338.57
10-11-2014,5,LPG,,131.07,147.27,448.48,-16.38,726.82
10-11-2014,6,Residual fuel oil,,82.44,166.84,657.61,-6.49,906.89
10-11-2014,8,Heavy fuel oil,,0,31.39,432.13,-21.23,463.52
17-11-2014,1,Euro-Super 95,,297.15,730.8,619.9,-9.46,1647.85
17-11-2014,2,Automotive gas oil,,279.7,619.8,651.55,-5.21,1551.05
17-11-2014,3,Heating gas oil,,239.75,403.21,686.56,-9.05,1329.52
17-11-2014,5,LPG,,128.84,147.27,438.39,-12.32,714.5
17-11-2014,6,Residual fuel oil,,81.21,166.84,645.25,-13.59,893.3
17-11-2014,8,Heavy fuel oil,,0,31.39,422.59,-9.54,453.98
24-11-2014,1,Euro-Super 95,,294.79,730.8,609.13,-13.13,1634.72
24-11-2014,2,Automotive gas oil,,277.91,619.8,643.45,-9.89,1541.16
24-11-2014,3,Heating gas oil,,238.56,403.21,681.18,-6.57,1322.95
24-11-2014,5,LPG,,128.13,147.27,435.13,-3.97,710.53
24-11-2014,6,Residual fuel oil,,80.48,166.84,637.96,-8.02,885.28
24-11-2014,8,Heavy fuel oil,,0,31.39,411.4,-11.19,442.79
01-12-2014,1,Euro-Super 95,,292.81,730.8,600.14,-10.97,1623.75
01-12-2014,2,Automotive gas oil,,276.19,619.8,635.61,-9.56,1531.6
01-12-2014,3,Heating gas oil,,234.46,403.21,662.49,-22.79,1300.16
01-12-2014,5,LPG,,128.14,147.27,435.2,0.08,710.61
01-12-2014,6,Residual fuel oil,,78.81,166.84,621.21,-18.42,866.86
01-12-2014,8,Heavy fuel oil,,0,31.39,385.82,-25.58,417.21
08-12-2014,1,Euro-Super 95,,287.73,730.8,577.07,-28.15,1595.6
08-12-2014,2,Automotive gas oil,,271.55,619.8,614.52,-25.73,1505.87
08-12-2014,3,Heating gas oil,,232.24,403.21,652.45,-12.26,1287.9
08-12-2014,5,LPG,,124.35,147.27,417.96,-21.03,689.58
08-12-2014,6,Residual fuel oil,,78.31,166.84,616.26,-5.45,861.41
08-12-2014,8,Heavy fuel oil,,0,31.39,381.24,-4.58,412.63
15-12-2014,1,Euro-Super 95,,282.37,730.8,552.69,-29.74,1565.86
15-12-2014,2,Automotive gas oil,,265.56,619.8,587.3,-33.21,1472.66
15-12-2014,3,Heating gas oil,,224.14,403.21,615.6,-44.95,1242.95
15-12-2014,5,LPG,,121.56,147.27,405.26,-15.49,674.09
15-12-2014,6,Residual fuel oil,,77.25,166.84,605.66,-11.66,849.75
15-12-2014,8,Heavy fuel oil,,0,31.39,354.58,-26.66,385.97
05-01-2015,1,Euro-Super 95,,271.53,728.4,505.82,-60.11,1505.75
05-01-2015,2,Automotive gas oil,,257.09,617.4,551.19,-46.98,1425.68
05-01-2015,3,Heating gas oil,,218.63,403.21,590.59,-30.52,1212.43
05-01-2015,5,LPG,,116.93,147.27,384.22,-25.67,648.42
05-01-2015,6,Residual fuel oil,,74.14,166.84,574.52,-34.25,815.5
05-01-2015,8,Heavy fuel oil,,0,31.39,316.2,-38.38,347.59
12-01-2015,1,Euro-Super 95,,265.59,728.4,478.83,-32.93,1472.82
12-01-2015,2,Automotive gas oil,,250.27,617.4,520.18,-37.83,1387.85
12-01-2015,3,Heating gas oil,,210.72,403.21,554.6,-43.9,1168.53
12-01-2015,5,LPG,,113.42,147.27,368.26,-19.47,628.95
12-01-2015,6,Residual fuel oil,,70.88,166.84,542,-35.78,779.72
12-01-2015,8,Heavy fuel oil,,0,31.39,296.82,-19.38,328.21
19-01-2015,1,Euro-Super 95,,261.17,728.4,458.72,-24.53,1448.29
19-01-2015,2,Automotive gas oil,,245.24,617.4,497.33,-27.88,1359.97
19-01-2015,3,Heating gas oil,,206.66,403.21,536.14,-22.52,1146.01
19-01-2015,5,LPG,,111.1,147.27,357.75,-12.83,616.12
19-01-2015,6,Residual fuel oil,,70.72,166.84,540.41,-1.75,777.97
19-01-2015,8,Heavy fuel oil,,0,31.39,291.84,-4.98,323.23
26-01-2015,1,Euro-Super 95,,259.14,728.4,449.5,-11.25,1437.04
26-01-2015,2,Automotive gas oil,,243.08,617.4,487.51,-11.98,1347.99
26-01-2015,3,Heating gas oil,,209.7,403.21,549.99,16.89,1162.9
26-01-2015,5,LPG,,110.88,147.27,356.74,-1.23,614.89
26-01-2015,6,Residual fuel oil,,71.22,166.84,545.4,5.49,783.46
26-01-2015,8,Heavy fuel oil,,0,31.39,299.61,7.77,331
02-02-2015,1,Euro-Super 95,,260.7,728.4,456.61,8.67,1445.71
02-02-2015,2,Automotive gas oil,,244.56,617.4,494.23,8.2,1356.19
02-02-2015,3,Heating gas oil,,208.94,403.21,546.53,-4.22,1158.68
02-02-2015,5,LPG,,111.9,147.27,361.36,5.64,620.53
02-02-2015,6,Residual fuel oil,,72.77,166.84,560.9,17.05,800.51
02-02-2015,8,Heavy fuel oil,,0,31.39,307.38,7.77,338.77
09-02-2015,1,Euro-Super 95,,266.39,728.4,482.47,31.55,1477.26
09-02-2015,2,Automotive gas oil,,250.25,617.4,520.11,31.57,1387.76
09-02-2015,3,Heating gas oil,,216.57,403.21,581.2,42.3,1200.98
09-02-2015,5,LPG,,111.84,147.27,361.07,-0.35,620.18
09-02-2015,6,Residual fuel oil,,74.51,166.84,578.24,19.08,819.59
09-02-2015,8,Heavy fuel oil,,0,31.39,349.71,42.33,381.1
16-02-2015,1,Euro-Super 95,,272.96,728.4,512.33,36.43,1513.69
16-02-2015,2,Automotive gas oil,,256.78,617.4,549.8,36.22,1423.98
16-02-2015,3,Heating gas oil,,216.67,403.21,581.63,0.53,1201.51
16-02-2015,5,LPG,,111.77,147.27,360.76,-0.38,619.8
16-02-2015,6,Residual fuel oil,,72.45,166.84,557.61,-22.69,796.9
16-02-2015,8,Heavy fuel oil,,0,31.39,358.25,8.54,389.64
23-02-2015,1,Euro-Super 95,,276.57,728.4,528.71,19.99,1533.68
23-02-2015,2,Automotive gas oil,,260.85,617.4,568.3,22.57,1446.55
23-02-2015,3,Heating gas oil,,220.46,403.21,598.89,21.05,1222.56
23-02-2015,5,LPG,,111.67,147.27,360.31,-0.55,619.25
23-02-2015,6,Residual fuel oil,,75.41,166.84,587.24,32.59,829.49
23-02-2015,8,Heavy fuel oil,,0,31.39,353.08,-5.17,384.47
02-03-2015,1,Euro-Super 95,,278.93,728.4,539.47,13.12,1546.8
02-03-2015,2,Automotive gas oil,,263.33,617.4,579.54,13.72,1460.27
02-03-2015,3,Heating gas oil,,222.19,403.21,606.72,9.56,1232.12
02-03-2015,5,LPG,,112.1,147.27,362.29,2.41,621.66
02-03-2015,6,Residual fuel oil,,75.44,166.84,587.56,0.35,829.84
02-03-2015,8,Heavy fuel oil,,0,31.39,366.03,12.95,397.42
09-03-2015,1,Euro-Super 95,,281.73,728.4,552.2,15.53,1562.33
09-03-2015,2,Automotive gas oil,,264.79,617.4,586.18,8.1,1468.37
09-03-2015,3,Heating gas oil,,223.13,403.21,611.03,5.25,1237.37
09-03-2015,5,LPG,,115.44,147.27,377.43,18.48,640.14
09-03-2015,6,Residual fuel oil,,76.81,166.84,601.29,15.1,844.94
09-03-2015,8,Heavy fuel oil,,0,31.39,374.24,8.21,405.63
16-03-2015,1,Euro-Super 95,,284.12,728.4,563.06,13.25,1575.58
16-03-2015,2,Automotive gas oil,,264.63,617.4,585.46,-0.88,1467.49
16-03-2015,3,Heating gas oil,,222.34,403.21,607.45,-4.37,1233
16-03-2015,5,LPG,,116.58,147.27,382.62,6.33,646.47
16-03-2015,6,Residual fuel oil,,73.6,166.84,569.13,-35.37,809.57
16-03-2015,8,Heavy fuel oil,,0,31.39,359.07,-15.17,390.46
23-03-2015,1,Euro-Super 95,,284.59,728.4,565.17,2.58,1578.16
23-03-2015,2,Automotive gas oil,,262.64,617.4,576.43,-11.02,1456.47
23-03-2015,3,Heating gas oil,,219.8,403.21,595.88,-14.11,1218.89
23-03-2015,5,LPG,,118.23,147.27,390.16,9.19,655.66
23-03-2015,6,Residual fuel oil,,75.08,166.84,584.01,16.36,825.93
23-03-2015,8,Heavy fuel oil,,0,31.39,356.51,-2.56,387.9
30-03-2015,1,Euro-Super 95,,284.56,728.4,565.07,-0.13,1578.03
30-03-2015,2,Automotive gas oil,,261.63,617.4,571.84,-5.6,1450.87
30-03-2015,3,Heating gas oil,,220.26,403.21,597.99,2.57,1221.46
30-03-2015,5,LPG,,119.23,147.27,394.66,5.5,661.16
30-03-2015,6,Residual fuel oil,,75.66,166.84,589.72,6.29,832.22
30-03-2015,8,Heavy fuel oil,,0,31.39,366.48,9.97,397.87
13-04-2015,1,Euro-Super 95,,283.96,728.4,562.31,-3.36,1574.67
13-04-2015,2,Automotive gas oil,,260,617.4,564.43,-9.04,1441.83
13-04-2015,3,Heating gas oil,,218.58,403.21,590.34,-9.33,1212.13
13-04-2015,5,LPG,,118.77,147.27,392.57,-2.55,658.61
13-04-2015,6,Residual fuel oil,,72.51,166.84,558.21,-34.66,797.56
13-04-2015,8,Heavy fuel oil,,0,31.39,361.37,-5.11,392.76
20-04-2015,1,Euro-Super 95,,285.77,728.4,570.55,10.05,1584.72
20-04-2015,2,Automotive gas oil,,261.87,617.4,572.94,10.38,1452.21
20-04-2015,3,Heating gas oil,,223.85,403.21,614.28,29.21,1241.34
20-04-2015,5,LPG,,116.57,147.27,382.57,-12.2,646.41
20-04-2015,6,Residual fuel oil,,76.2,166.84,595.19,40.67,838.23
20-04-2015,8,Heavy fuel oil,,0,31.39,386.45,25.08,417.84
27-04-2015,1,Euro-Super 95,,288.84,728.4,584.53,17.05,1601.77
27-04-2015,2,Automotive gas oil,,264.69,617.4,585.75,15.63,1467.84
27-04-2015,3,Heating gas oil,,227.86,403.21,632.52,22.25,1263.59
27-04-2015,5,LPG,,116.62,147.27,382.82,0.3,646.71
27-04-2015,6,Residual fuel oil,,77.07,166.84,603.86,9.54,847.77
27-04-2015,8,Heavy fuel oil,,0,31.39,398.2,11.75,429.59
04-05-2015,1,Euro-Super 95,,290.44,728.4,591.78,8.85,1610.62
04-05-2015,2,Automotive gas oil,,266.12,617.4,592.24,7.92,1475.76
04-05-2015,3,Heating gas oil,,228.35,403.21,634.72,2.69,1266.28
04-05-2015,5,LPG,,116.25,147.27,381.16,-2.03,644.68
04-05-2015,6,Residual fuel oil,,76.38,166.84,597.01,-7.54,840.23
04-05-2015,8,Heavy fuel oil,,0,31.39,394.66,-3.54,426.05
11-05-2015,1,Euro-Super 95,,291.54,728.4,596.77,6.09,1616.71
11-05-2015,2,Automotive gas oil,,267.22,617.4,597.22,6.08,1481.84
11-05-2015,3,Heating gas oil,,229.29,403.21,639.03,5.25,1271.53
11-05-2015,5,LPG,,115.77,147.27,378.98,-2.66,642.02
11-05-2015,6,Residual fuel oil,,76.07,166.84,593.87,-3.45,836.78
11-05-2015,8,Heavy fuel oil,,0,31.39,389.54,-5.12,420.93
18-05-2015,1,Euro-Super 95,,291.43,728.4,596.29,-0.59,1616.12
18-05-2015,2,Automotive gas oil,,267.42,617.4,598.13,1.11,1482.95
18-05-2015,3,Heating gas oil,,230.94,403.21,646.54,9.16,1280.69
18-05-2015,5,LPG,,115.38,147.27,377.21,-2.16,639.86
18-05-2015,6,Residual fuel oil,,76,166.84,593.19,-0.75,836.03
18-05-2015,8,Heavy fuel oil,,0,31.39,387.2,-2.34,418.59
25-05-2015,1,Euro-Super 95,,291.09,728.4,594.74,-1.89,1614.23
25-05-2015,2,Automotive gas oil,,267.27,617.4,597.49,-0.79,1482.16
25-05-2015,3,Heating gas oil,,231.55,403.21,649.28,3.35,1284.04
25-05-2015,5,LPG,,115.23,147.27,376.51,-0.85,639.01
25-05-2015,6,Residual fuel oil,,76.01,166.84,593.24,0.06,836.09
25-05-2015,8,Heavy fuel oil,,0,31.39,385.45,-1.75,416.84
01-06-2015,1,Euro-Super 95,,291.44,728.4,596.32,1.93,1616.16
01-06-2015,2,Automotive gas oil,,267.72,617.4,599.49,2.45,1484.61
01-06-2015,3,Heating gas oil,,229.23,403.21,638.72,-12.88,1271.16
01-06-2015,5,LPG,,115.11,147.27,375.95,-0.68,638.33
01-06-2015,6,Residual fuel oil,,75.39,166.84,587.07,-6.79,829.3
01-06-2015,8,Heavy fuel oil,,0,31.39,378.4,-7.05,409.79
08-06-2015,1,Euro-Super 95,,291.95,728.4,598.66,2.85,1619.01
08-06-2015,2,Automotive gas oil,,267.27,617.4,597.49,-2.45,1482.16
08-06-2015,3,Heating gas oil,,226.11,403.21,624.56,-17.28,1253.88
08-06-2015,5,LPG,,113.18,147.27,367.2,-10.68,627.65
08-06-2015,6,Residual fuel oil,,73.85,166.84,571.64,-16.97,812.33
08-06-2015,8,Heavy fuel oil,,0,31.39,367.38,-11.02,398.77
15-06-2015,1,Euro-Super 95,,292.71,728.4,602.1,4.2,1623.21
15-06-2015,2,Automotive gas oil,,265.83,617.4,590.92,-8.01,1474.15
15-06-2015,3,Heating gas oil,,226.69,403.21,627.22,3.24,1257.12
15-06-2015,5,LPG,,110.61,147.27,355.5,-14.27,613.38
15-06-2015,6,Residual fuel oil,,74.44,166.84,577.56,6.51,818.84
15-06-2015,8,Heavy fuel oil,,0,31.39,380.81,13.43,412.2
22-06-2015,1,Euro-Super 95,,294.21,728.4,608.92,8.32,1631.53
22-06-2015,2,Automotive gas oil,,265.66,617.4,590.17,-0.92,1473.23
22-06-2015,3,Heating gas oil,,227.43,403.21,630.58,4.1,1261.22
22-06-2015,5,LPG,,109.86,147.27,352.11,-4.14,609.24
22-06-2015,6,Residual fuel oil,,76.12,166.84,594.33,18.45,837.29
22-06-2015,8,Heavy fuel oil,,0,31.39,372.98,-7.83,404.37
29-06-2015,1,Euro-Super 95,,293.55,728.4,605.9,-3.68,1627.85
29-06-2015,2,Automotive gas oil,,263.93,617.4,582.26,-9.64,1463.59
